,Year,Month,UniqueCarrier,ArrDelay,DepDelay,Count
3288,2006,9,FL,0.0,-1.0,19326
3289,2006,9,HA,-5.0,-4.0,4407
3290,2006,9,MQ,-2.0,-2.0,45627
3291,2006,9,NW,3.0,-3.0,36358
3292,2006,9,OH,2.0,0.0,23452
3293,2006,9,OO,-1.0,-2.0,45269
3294,2006,9,TZ,0.0,-2.0,1531
3295,2006,9,UA,-2.0,-2.0,40830
3296,2006,9,US,-1.0,-2.0,40818
3297,2006,9,WN,-3.0,0.0,91088
3298,2006,9,XE,-5.0,-4.0,35372
3299,2006,9,YV,-1.0,0.0,25406
3300,2006,10,AA,-2.0,-2.0,53342
3301,2006,10,AQ,-5.0,-4.0,3885
3302,2006,10,AS,-3.0,-3.0,13311
3303,2006,10,B6,0.0,-1.0,13924
3304,2006,10,CO,1.0,-1.0,26345
3305,2006,10,DL,5.0,0.0,42100
3306,2006,10,EV,10.0,5.0,23101
3307,2006,10,F9,-2.0,-2.0,8074
3308,2006,10,FL,3.0,0.0,20446
3309,2006,10,HA,-4.0,-4.0,4545
3310,2006,10,MQ,0.0,-1.0,47259
3311,2006,10,NW,6.0,-2.0,37828
3312,2006,10,OH,5.0,0.0,23174
3313,2006,10,OO,0.0,-1.0,47166
3314,2006,10,TZ,0.0,-2.0,1605
3315,2006,10,UA,-1.0,-2.0,42495
3316,2006,10,US,1.0,-1.0,42842
3317,2006,10,WN,-2.0,1.0,96143
3318,2006,10,XE,-1.0,-2.0,38190
3319,2006,10,YV,0.0,0.0,25943
3320,2006,11,AA,-3.0,-1.0,51390
3321,2006,11,AQ,-4.0,-3.0,3782
3322,2006,11,AS,-1.0,-1.0,12529
3323,2006,11,B6,0.0,0.0,14357
3324,2006,11,CO,-2.0,-1.0,25591
3325,2006,11,DL,0.0,-1.0,40492
3326,2006,11,EV,4.0,1.0,21990
3327,2006,11,F9,-4.0,-2.0,7457
3328,2006,11,FL,-1.0,-1.0,20428
3329,2006,11,HA,-4.0,-4.0,4440
3330,2006,11,MQ,-3.0,-2.0,44561
3331,2006,11,NW,4.0,-2.0,36215
3332,2006,11,OH,3.0,0.0,21458
3333,2006,11,OO,-1.0,-1.0,44827
3334,2006,11,TZ,-1.0,-2.0,1534
3335,2006,11,UA,-3.0,-2.0,40745
3336,2006,11,US,1.0,0.0,40987
3337,2006,11,WN,-3.0,1.0,91903
3338,2006,11,XE,-3.0,-3.0,36402
3339,2006,11,YV,-2.0,0.0,25109
3340,2006,12,AA,1.0,0.0,54171
3341,2006,12,AQ,-4.0,-3.0,3933
3342,2006,12,AS,1.0,1.0,12953
3343,2006,12,B6,4.0,1.0,15449
3344,2006,12,CO,1.0,-1.0,27094
3345,2006,12,DL,-3.0,-1.0,40188
3346,2006,12,EV,-1.0,0.0,21093
3347,2006,12,F9,-2.0,-2.0,7638
3348,2006,12,FL,-1.0,-1.0,21308
3349,2006,12,HA,-4.0,-4.0,4646
3350,2006,12,MQ,1.0,0.0,46180
3351,2006,12,NW,5.0,-1.0,37496
3352,2006,12,OH,0.0,0.0,21685
3353,2006,12,OO,3.0,1.0,47675
3354,2006,12,TZ,1.0,-1.0,1650
3355,2006,12,UA,0.0,-1.0,42008
3356,2006,12,US,2.0,1.0,42019
3357,2006,12,WN,-2.0,2.0,94287
3358,2006,12,XE,0.0,-1.0,37455
3359,2006,12,YV,0.0,0.0,25830
