Date	Price	Dividend	Earnings	CPI	DateFraction	GS10	RealPrice	RealDividend	RealEarnings	CAPE
1952.03	23.81	1.42	2.4	26.3	1952.21	2.71	226.31	13.5	22.81	12.36
1952.04	23.74	1.43	2.38	26.4	1952.29	2.72	224.79	13.54	22.54	12.24
1952.05	23.73	1.44	2.36	26.4	1952.37	2.73	224.69	13.64	22.35	12.2
1952.06	24.38	1.45	2.34	26.5	1952.46	2.74	229.98	13.68	22.07	12.45
1952.07	25.08	1.45	2.35	26.7	1952.54	2.76	234.81	13.58	21.97	12.67
1952.08	25.18	1.45	2.35	26.7	1952.62	2.77	235.75	13.58	22.03	12.68
1952.09	24.78	1.45	2.36	26.7	1952.71	2.78	232	13.58	22.1	12.43
1952.1	24.26	1.44	2.37	26.7	1952.79	2.79	227.13	13.45	22.22	12.13
1952.11	25.03	1.42	2.39	26.7	1952.87	2.81	234.34	13.33	22.34	12.47
1952.12	26.04	1.41	2.4	26.7	1952.96	2.82	243.8	13.2	22.47	12.93
1953.01	26.18	1.41	2.41	26.6	1953.04	2.83	246.03	13.25	22.65	13.01
1953.02	25.86	1.41	2.42	26.5	1953.12	2.8	243.94	13.3	22.83	12.86
1953.03	25.99	1.41	2.43	26.6	1953.21	2.77	244.24	13.25	22.84	12.83
1953.04	24.71	1.41	2.46	26.6	1953.29	2.83	232.21	13.28	23.09	12.16
1953.05	24.84	1.42	2.48	26.7	1953.37	3.05	232.56	13.26	23.25	12.14
1953.06	23.95	1.42	2.51	26.8	1953.46	3.11	223.39	13.25	23.41	11.62
1953.07	24.29	1.42	2.52	26.8	1953.54	2.93	226.56	13.25	23.54	11.75
1953.08	24.39	1.42	2.54	26.9	1953.62	2.95	226.65	13.2	23.57	11.72
1953.09	23.27	1.42	2.55	26.9	1953.71	2.87	216.24	13.2	23.7	11.14
1953.1	23.97	1.43	2.54	27	1953.79	2.66	221.92	13.24	23.49	11.39
1953.11	24.5	1.44	2.52	26.9	1953.87	2.68	227.67	13.38	23.45	11.64
1953.12	24.83	1.45	2.51	26.9	1953.96	2.59	230.74	13.47	23.32	11.75
1954.01	25.46	1.46	2.52	26.9	1954.04	2.48	236.59	13.54	23.45	12
1954.02	26.02	1.46	2.54	26.9	1954.12	2.47	241.8	13.6	23.57	12.22
1954.03	26.57	1.47	2.55	26.9	1954.21	2.37	246.91	13.66	23.7	12.42
1954.04	27.63	1.46	2.57	26.8	1954.29	2.29	257.72	13.65	24	12.91
1954.05	28.73	1.46	2.6	26.9	1954.37	2.37	266.98	13.54	24.13	13.31
1954.06	28.96	1.45	2.62	26.9	1954.46	2.38	269.12	13.47	24.35	13.36
1954.07	30.13	1.46	2.62	26.9	1954.54	2.3	279.99	13.54	24.38	13.83
1954.08	30.73	1.46	2.63	26.9	1954.62	2.36	285.57	13.6	24.41	14.04
1954.09	31.45	1.47	2.63	26.8	1954.71	2.38	293.35	13.71	24.53	14.36
1954.1	32.18	1.49	2.68	26.8	1954.79	2.43	300.16	13.93	24.97	14.62
1954.11	33.44	1.52	2.72	26.8	1954.87	2.48	311.91	14.15	25.4	15.12
1954.12	34.97	1.54	2.77	26.7	1954.96	2.51	327.4	14.42	25.93	15.79
1955.01	35.6	1.55	2.83	26.7	1955.04	2.61	333.3	14.48	26.53	15.99
1955.02	36.79	1.55	2.9	26.7	1955.12	2.65	344.44	14.54	27.12	16.44
1955.03	36.5	1.56	2.96	26.7	1955.21	2.68	341.73	14.61	27.71	16.22
1955.04	37.76	1.56	3.05	26.7	1955.29	2.75	353.52	14.64	28.52	16.69
1955.05	37.6	1.57	3.13	26.7	1955.37	2.76	352.03	14.67	29.34	16.52
1955.06	39.78	1.57	3.22	26.7	1955.46	2.78	372.44	14.7	30.15	17.37
1955.07	42.69	1.59	3.29	26.8	1955.54	2.9	398.19	14.8	30.72	18.45
1955.08	42.43	1.6	3.37	26.8	1955.62	2.97	395.76	14.96	31.4	18.22
1955.09	44.34	1.62	3.44	26.9	1955.71	2.97	412.04	15.05	31.97	18.84
1955.1	42.11	1.63	3.5	26.9	1955.79	2.88	391.32	15.12	32.52	17.77
1955.11	44.95	1.63	3.56	26.9	1955.87	2.89	417.71	15.18	33.08	18.84
1955.12	45.37	1.64	3.62	26.8	1955.96	2.96	423.19	15.3	33.77	18.94
1956.01	44.15	1.67	3.64	26.8	1956.04	2.9	411.81	15.58	33.98	18.29
1956.02	44.43	1.7	3.67	26.8	1956.12	2.84	414.42	15.86	34.2	18.27
1956.03	47.49	1.73	3.69	26.8	1956.21	2.96	442.96	16.14	34.42	19.37
1956.04	48.05	1.75	3.66	26.9	1956.29	3.18	446.52	16.29	34.01	19.37
1956.05	46.54	1.78	3.63	27	1956.37	3.07	430.88	16.45	33.61	18.54
1956.06	46.27	1.8	3.6	27.2	1956.46	3	425.24	16.54	33.09	18.16
1956.07	48.78	1.81	3.55	27.4	1956.54	3.11	445.03	16.54	32.42	18.86
1956.08	48.49	1.83	3.51	27.3	1956.62	3.33	444.01	16.73	32.11	18.67
1956.09	46.84	1.84	3.46	27.4	1956.71	3.38	427.33	16.79	31.57	17.84
1956.1	46.24	1.81	3.44	27.5	1956.79	3.34	420.32	16.42	31.3	17.42
1956.11	45.76	1.77	3.43	27.5	1956.87	3.49	415.96	16.12	31.15	17.12
1956.12	46.44	1.74	3.41	27.6	1956.96	3.59	420.61	15.76	30.88	17.2
1957.01	45.43	1.74	3.41	27.6	1957.04	3.46	411.46	15.73	30.85	16.72
1957.02	43.47	1.73	3.4	27.7	1957.12	3.34	392.29	15.64	30.71	15.84
1957.03	44.03	1.73	3.4	27.8	1957.21	3.41	395.92	15.56	30.57	15.9
1957.04	45.05	1.73	3.41	27.9	1957.29	3.48	403.64	15.5	30.52	16.12
1957.05	46.78	1.73	3.41	28	1957.37	3.6	417.64	15.44	30.47	16.6
1957.06	47.55	1.73	3.42	28.1	1957.46	3.8	423	15.39	30.42	16.73
1957.07	48.51	1.74	3.44	28.3	1957.54	3.93	428.49	15.37	30.36	16.87
1957.08	45.84	1.75	3.45	28.3	1957.62	3.93	404.91	15.46	30.5	15.87
1957.09	43.98	1.76	3.47	28.3	1957.71	3.92	388.48	15.55	30.65	15.16
1957.1	41.24	1.77	3.44	28.3	1957.79	3.97	364.28	15.63	30.36	14.15
1957.11	40.35	1.78	3.4	28.4	1957.87	3.72	355.16	15.67	29.96	13.74
1957.12	40.33	1.79	3.37	28.4	1957.96	3.21	354.98	15.76	29.66	13.67
1958.01	41.12	1.78	3.29	28.6	1958.04	3.09	359.41	15.59	28.79	13.79
1958.02	41.26	1.78	3.22	28.6	1958.12	3.05	360.63	15.53	28.12	13.78
1958.03	42.11	1.77	3.14	28.8	1958.21	2.98	365.5	15.36	27.25	13.93
1958.04	42.34	1.76	3.07	28.9	1958.29	2.88	366.23	15.19	26.55	13.91
1958.05	43.7	1.74	3	28.9	1958.37	2.92	377.99	15.08	25.95	14.32
1958.06	44.75	1.73	2.93	28.9	1958.46	2.97	387.07	14.96	25.34	14.64
1958.07	45.98	1.73	2.91	29	1958.54	3.2	396.34	14.91	25.11	14.96
1958.08	47.7	1.73	2.9	28.9	1958.62	3.54	412.59	14.96	25.06	15.54
1958.09	48.96	1.73	2.88	28.9	1958.71	3.76	423.49	14.96	24.91	15.93
1958.1	50.95	1.74	2.88	28.9	1958.79	3.8	440.7	15.02	24.94	16.56
1958.11	52.5	1.74	2.89	29	1958.87	3.74	452.54	15.03	24.88	16.99
1958.12	53.49	1.75	2.89	28.9	1958.96	3.86	462.67	15.14	25	17.36
1959.01	55.62	1.76	2.96	29	1959.04	4.02	479.44	15.14	25.54	17.98
1959.02	54.77	1.76	3.04	28.9	1959.12	3.96	473.74	15.25	26.27	17.76
1959.03	56.16	1.77	3.11	28.9	1959.21	3.99	485.77	15.31	26.9	18.2
1959.04	57.1	1.78	3.21	29	1959.29	4.12	492.19	15.31	27.64	18.43
1959.05	57.96	1.78	3.3	29	1959.37	4.31	499.61	15.37	28.47	18.69
1959.06	57.46	1.79	3.4	29.1	1959.46	4.34	493.6	15.38	29.21	18.45
1959.07	59.74	1.8	3.41	29.2	1959.54	4.4	511.42	15.38	29.19	19.09
1959.08	59.4	1.8	3.42	29.2	1959.62	4.43	508.51	15.44	29.28	18.96
1959.09	57.05	1.81	3.43	29.3	1959.71	4.68	486.73	15.44	29.26	18.12
1959.1	57	1.82	3.42	29.4	1959.79	4.53	484.65	15.45	29.05	18.02
1959.11	57.23	1.82	3.4	29.4	1959.87	4.53	486.6	15.5	28.94	18.07
1959.12	59.06	1.83	3.39	29.4	1959.96	4.69	502.16	15.56	28.82	18.62
1960.01	58.03	1.87	3.39	29.3	1960.04	4.72	495.09	15.93	28.92	18.34
1960.02	55.78	1.9	3.39	29.4	1960.12	4.49	474.27	16.18	28.82	17.55
1960.03	55.02	1.94	3.39	29.4	1960.21	4.25	467.81	16.5	28.82	17.29
1960.04	55.73	1.94	3.35	29.5	1960.29	4.28	472.24	16.47	28.36	17.43
1960.05	55.22	1.95	3.3	29.5	1960.37	4.35	467.92	16.5	27.99	17.26
1960.06	57.26	1.95	3.26	29.6	1960.46	4.15	483.57	16.47	27.53	17.82
1960.07	55.84	1.95	3.26	29.6	1960.54	3.9	471.58	16.47	27.56	17.38
1960.08	56.51	1.95	3.27	29.6	1960.62	3.8	477.24	16.47	27.59	17.58
1960.09	54.81	1.95	3.27	29.6	1960.71	3.8	462.88	16.47	27.62	17.05
1960.1	53.73	1.95	3.27	29.8	1960.79	3.89	450.71	16.36	27.43	16.61
1960.11	55.47	1.95	3.27	29.8	1960.87	3.93	465.31	16.36	27.43	17.15
1960.12	56.8	1.95	3.27	29.8	1960.96	3.84	476.46	16.36	27.43	17.56
1961.01	59.72	1.95	3.21	29.8	1961.04	3.84	500.96	16.33	26.93	18.47
1961.02	62.17	1.94	3.15	29.8	1961.12	3.78	521.51	16.3	26.42	19.23
1961.03	64.12	1.94	3.09	29.8	1961.21	3.74	537.87	16.27	25.92	19.84
1961.04	65.83	1.94	3.07	29.8	1961.29	3.78	552.21	16.27	25.75	20.38
1961.05	66.5	1.94	3.05	29.8	1961.37	3.71	557.83	16.27	25.58	20.6
1961.06	65.62	1.94	3.03	29.8	1961.46	3.88	550.45	16.27	25.42	20.33
1961.07	65.44	1.95	3.04	30	1961.54	3.92	545.28	16.22	25.3	20.15
1961.08	67.79	1.95	3.04	29.9	1961.62	4.04	566.75	16.33	25.44	20.94
1961.09	67.26	1.96	3.05	30	1961.71	3.98	560.45	16.33	25.41	20.71
1961.1	68	1.98	3.1	30	1961.79	3.92	566.61	16.5	25.8	20.92
1961.11	71.08	2	3.14	30	1961.87	3.94	592.28	16.67	26.19	21.86
1961.12	71.74	2.02	3.19	30	1961.96	4.06	597.78	16.83	26.58	22.04
1962.01	69.07	2.03	3.25	30	1962.04	4.08	575.53	16.89	27.08	21.2
1962.02	70.22	2.03	3.31	30.1	1962.12	4.04	583.17	16.89	27.49	21.45
1962.03	70.29	2.04	3.37	30.1	1962.21	3.93	583.75	16.94	27.99	21.44
1962.04	68.05	2.05	3.4	30.2	1962.29	3.84	563.27	16.94	28.17	20.66
1962.05	62.99	2.05	3.44	30.2	1962.37	3.87	521.39	17	28.45	19.09
1962.06	55.63	2.06	3.47	30.2	1962.46	3.91	460.47	17.05	28.72	16.83
1962.07	56.97	2.07	3.49	30.3	1962.54	4.01	470	17.05	28.79	17.14
1962.08	58.52	2.07	3.51	30.3	1962.62	3.98	482.79	17.11	28.96	17.57
1962.09	58	2.08	3.53	30.4	1962.71	3.98	476.93	17.1	29.03	17.32
1962.1	56.17	2.1	3.58	30.4	1962.79	3.93	461.88	17.24	29.41	16.74
1962.11	60.04	2.11	3.62	30.4	1962.87	3.92	493.7	17.38	29.79	17.85
1962.12	62.64	2.13	3.67	30.4	1962.96	3.86	515.08	17.51	30.18	18.59
1963.01	65.06	2.14	3.68	30.4	1963.04	3.83	534.98	17.57	30.29	19.26
1963.02	65.92	2.14	3.7	30.4	1963.12	3.92	542.05	17.62	30.4	19.47
1963.03	65.67	2.15	3.71	30.5	1963.21	3.93	538.23	17.62	30.41	19.29
1963.04	68.76	2.17	3.75	30.5	1963.29	3.97	563.55	17.76	30.76	20.15
1963.05	70.14	2.18	3.8	30.5	1963.37	3.93	574.86	17.89	31.12	20.51
1963.06	70.11	2.2	3.84	30.6	1963.46	3.99	572.74	17.97	31.37	20.38
1963.07	69.07	2.2	3.88	30.7	1963.54	4.02	562.41	17.94	31.59	19.97
1963.08	70.98	2.21	3.92	30.7	1963.62	4	577.96	17.97	31.92	20.47
1963.09	72.85	2.21	3.96	30.7	1963.71	4.08	593.18	18	32.24	20.96
1963.1	73.03	2.23	3.98	30.8	1963.79	4.11	592.72	18.13	32.3	20.89
1963.11	72.62	2.26	4	30.8	1963.87	4.12	589.39	18.32	32.46	20.72
1963.12	74.17	2.28	4.02	30.9	1963.96	4.13	600.02	18.44	32.52	21.04
1964.01	76.45	2.3	4.07	30.9	1964.04	4.17	618.47	18.58	32.95	21.63
1964.02	77.39	2.31	4.13	30.9	1964.12	4.15	626.07	18.71	33.38	21.83
1964.03	78.8	2.33	4.18	30.9	1964.21	4.22	637.48	18.85	33.82	22.17
1964.04	79.94	2.35	4.23	30.9	1964.29	4.23	646.7	18.98	34.22	22.42
1964.05	80.72	2.36	4.28	30.9	1964.37	4.2	653.01	19.12	34.62	22.57
1964.06	80.24	2.38	4.33	31	1964.46	4.17	647.04	19.19	34.92	22.3
1964.07	83.22	2.4	4.38	31.1	1964.54	4.19	668.91	19.29	35.18	22.98
1964.08	82	2.42	4.42	31	1964.62	4.19	661.23	19.51	35.67	22.65
1964.09	83.41	2.44	4.47	31.1	1964.71	4.2	670.43	19.61	35.93	22.89
1964.1	84.85	2.46	4.5	31.1	1964.79	4.19	682.01	19.77	36.14	23.21
1964.11	85.44	2.48	4.52	31.2	1964.87	4.15	684.55	19.87	36.24	23.23
1964.12	83.96	2.5	4.55	31.2	1964.96	4.18	672.69	20.03	36.45	22.75
1965.01	86.12	2.52	4.59	31.2	1965.04	4.19	690	20.16	36.8	23.27
1965.02	86.75	2.53	4.64	31.2	1965.12	4.21	695.05	20.3	37.15	23.37
1965.03	86.83	2.55	4.68	31.3	1965.21	4.21	693.46	20.37	37.38	23.25
1965.04	87.97	2.57	4.73	31.4	1965.29	4.2	700.33	20.46	37.68	23.42
1965.05	89.28	2.59	4.79	31.4	1965.37	4.21	710.76	20.62	38.11	23.71
1965.06	85.04	2.61	4.84	31.6	1965.46	4.21	672.72	20.65	38.29	22.39
1965.07	84.91	2.63	4.89	31.6	1965.54	4.2	671.69	20.78	38.66	22.3
1965.08	86.49	2.64	4.93	31.6	1965.62	4.25	684.19	20.91	39.03	22.67
1965.09	89.38	2.66	4.98	31.6	1965.71	4.29	707.05	21.04	39.39	23.37
1965.1	91.39	2.68	5.05	31.7	1965.79	4.35	720.67	21.13	39.82	23.78
1965.11	92.15	2.7	5.12	31.7	1965.87	4.45	726.67	21.29	40.37	23.93
1965.12	91.73	2.72	5.19	31.8	1965.96	4.62	721.08	21.38	40.8	23.69
1966.01	93.32	2.74	5.24	31.8	1966.04	4.61	733.58	21.54	41.19	24.06
1966.02	92.69	2.76	5.29	32	1966.12	4.83	724.07	21.56	41.32	23.7
1966.03	88.88	2.78	5.34	32.1	1966.21	4.87	692.15	21.65	41.58	22.61
1966.04	91.6	2.8	5.38	32.3	1966.29	4.75	708.91	21.64	41.64	23.11
1966.05	86.78	2.81	5.42	32.3	1966.37	4.78	671.61	21.77	41.95	21.85
1966.06	86.06	2.83	5.46	32.4	1966.46	4.81	663.98	21.83	42.13	21.56
1966.07	85.84	2.85	5.48	32.5	1966.54	5.02	660.24	21.92	42.12	21.38
1966.08	80.65	2.87	5.49	32.7	1966.62	5.22	616.53	21.94	41.99	19.91
1966.09	77.81	2.89	5.51	32.7	1966.71	5.18	594.82	22.09	42.12	19.16
1966.1	77.13	2.88	5.52	32.9	1966.79	5.01	586.04	21.91	41.97	18.83
1966.11	80.99	2.88	5.54	32.9	1966.87	5.16	615.37	21.86	42.07	19.71
1966.12	81.33	2.87	5.55	32.9	1966.96	4.84	617.95	21.81	42.17	19.74
1967.01	84.45	2.88	5.52	32.9	1967.04	4.58	641.66	21.88	41.92	20.43
1967.02	87.36	2.89	5.48	32.9	1967.12	4.63	663.77	21.96	41.66	21.07
1967.03	89.42	2.9	5.45	33	1967.21	4.54	677.36	21.97	41.28	21.44
1967.04	90.96	2.9	5.41	33.1	1967.29	4.59	686.94	21.9	40.86	21.69
1967.05	92.59	2.9	5.37	33.2	1967.37	4.85	697.15	21.84	40.43	21.95
1967.06	91.43	2.9	5.33	33.3	1967.46	5.02	686.35	21.77	40.01	21.55
1967.07	93.01	2.91	5.32	33.4	1967.54	5.16	696.12	21.75	39.82	21.8
1967.08	94.49	2.91	5.31	33.5	1967.62	5.28	705.08	21.74	39.62	22.03
1967.09	95.81	2.92	5.3	33.6	1967.71	5.3	712.8	21.72	39.43	22.22
1967.1	95.66	2.92	5.31	33.7	1967.79	5.48	709.58	21.66	39.39	22.07
1967.11	92.66	2.92	5.32	33.8	1967.87	5.75	685.29	21.6	39.35	21.26
1967.12	95.3	2.92	5.33	33.9	1967.96	5.7	702.74	21.53	39.3	21.75
1968.01	95.04	2.93	5.37	34.1	1968.04	5.53	696.71	21.48	39.34	21.51
1968.02	90.75	2.94	5.4	34.2	1968.12	5.56	663.31	21.49	39.49	20.42
1968.03	89.09	2.95	5.44	34.3	1968.21	5.74	649.28	21.5	39.65	19.93
1968.04	95.67	2.96	5.48	34.4	1968.29	5.64	695.21	21.53	39.85	21.28
1968.05	97.87	2.98	5.53	34.5	1968.37	5.87	709.14	21.57	40.04	21.63
1968.06	100.5	2.99	5.57	34.7	1968.46	5.72	723.99	21.54	40.13	22
1968.07	100.3	3	5.6	34.9	1968.54	5.5	718.41	21.51	40.11	21.75
1968.08	98.11	3.02	5.63	35	1968.62	5.42	700.72	21.55	40.21	21.14
1968.09	101.3	3.03	5.66	35.1	1968.71	5.46	721.44	21.58	40.31	21.68
1968.1	103.8	3.04	5.69	35.3	1968.79	5.58	735.06	21.55	40.32	22
1968.11	105.4	3.06	5.73	35.4	1968.87	5.7	744.28	21.58	40.44	22.2
1968.12	106.5	3.07	5.76	35.5	1968.96	6.03	749.93	21.62	40.56	22.28
1969.01	102	3.08	5.78	35.6	1969.04	6.04	716.22	21.63	40.59	21.19
1969.02	101.5	3.09	5.8	35.8	1969.12	6.19	708.73	21.58	40.5	20.9
1969.03	99.3	3.1	5.82	36.1	1969.21	6.3	687.61	21.47	40.3	20.2
1969.04	101.3	3.11	5.83	36.3	1969.29	6.17	697.59	21.42	40.12	20.43
1969.05	104.6	3.12	5.83	36.4	1969.37	6.32	718.34	21.43	40.06	20.97
1969.06	99.14	3.13	5.84	36.6	1969.46	6.57	677.12	21.38	39.89	19.71
1969.07	94.71	3.14	5.86	36.8	1969.54	6.72	643.35	21.31	39.78	18.68
1969.08	94.18	3.14	5.87	37	1969.62	6.69	636.29	21.24	39.68	18.43
1969.09	94.51	3.15	5.89	37.1	1969.71	7.16	636.8	21.22	39.69	18.4
1969.1	95.52	3.15	5.85	37.3	1969.79	7.1	640.15	21.13	39.23	18.45
1969.11	96.21	3.16	5.82	37.5	1969.87	7.14	641.34	21.04	38.77	18.44
1969.12	91.11	3.16	5.78	37.7	1969.96	7.65	604.12	20.95	38.33	17.33
1970.01	90.31	3.16	5.73	37.8	1970.04	7.79	597.23	20.92	37.89	17.09
1970.02	87.16	3.17	5.68	38	1970.12	7.24	573.37	20.83	37.36	16.37
1970.03	88.65	3.17	5.63	38.2	1970.21	7.07	580.12	20.74	36.84	16.53
1970.04	85.95	3.17	5.59	38.5	1970.29	7.39	558.06	20.6	36.32	15.87
1970.05	76.06	3.18	5.56	38.6	1970.37	7.91	492.57	20.57	35.99	13.98
1970.06	75.59	3.18	5.52	38.8	1970.46	7.84	487	20.49	35.56	13.8
1970.07	75.72	3.18	5.47	39	1970.54	7.46	485.34	20.4	35.04	13.73
1970.08	77.92	3.19	5.41	39	1970.62	7.53	499.44	20.43	34.7	14.1
1970.09	82.58	3.19	5.36	39.2	1970.71	7.39	526.61	20.34	34.18	14.84
1970.1	84.37	3.17	5.28	39.4	1970.79	7.33	535.29	20.13	33.52	15.06
1970.11	84.28	3.16	5.21	39.6	1970.87	6.84	532.02	19.93	32.87	14.95
1970.12	90.05	3.14	5.13	39.8	1970.96	6.39	565.59	19.72	32.22	15.87
1971.01	93.49	3.13	5.16	39.8	1971.04	6.24	587.19	19.66	32.41	16.46
1971.02	97.11	3.12	5.19	39.9	1971.12	6.11	608.4	19.55	32.52	17.03
1971.03	99.6	3.11	5.22	40	1971.21	5.7	622.44	19.44	32.62	17.4
1971.04	103	3.11	5.25	40.1	1971.29	5.83	642.08	19.37	32.75	17.92
1971.05	101.6	3.1	5.29	40.3	1971.37	6.39	630.21	19.25	32.79	17.56
1971.06	99.72	3.1	5.32	40.6	1971.46	6.52	613.98	19.09	32.76	17.08
1971.07	99	3.1	5.36	40.7	1971.54	6.73	608.05	19.02	32.9	16.89
1971.08	97.24	3.09	5.39	40.8	1971.62	6.58	595.78	18.95	33.04	16.52
1971.09	99.4	3.09	5.43	40.8	1971.71	6.14	609.01	18.93	33.27	16.86
1971.1	97.29	3.08	5.52	40.9	1971.79	5.93	594.63	18.84	33.74	16.43
1971.11	92.78	3.08	5.61	40.9	1971.87	5.81	567.06	18.8	34.29	15.64
1971.12	99.17	3.07	5.7	41.1	1971.96	5.93	603.17	18.67	34.67	16.6
1972.01	103.3	3.07	5.74	41.1	1972.04	5.95	628.29	18.67	34.89	17.26
1972.02	105.2	3.07	5.77	41.3	1972.12	6.08	636.74	18.58	34.94	17.46
1972.03	107.7	3.07	5.81	41.4	1972.21	6.07	650.3	18.54	35.08	17.81
1972.04	108.8	3.07	5.86	41.5	1972.29	6.19	655.36	18.49	35.32	17.92
1972.05	107.7	3.07	5.92	41.6	1972.37	6.13	647.17	18.45	35.55	17.66
1972.06	108	3.07	5.97	41.7	1972.46	6.11	647.42	18.4	35.79	17.64
1972.07	107.2	3.07	6.03	41.9	1972.54	6.11	639.56	18.34	35.96	17.4
1972.08	111	3.08	6.08	42	1972.62	6.21	660.65	18.31	36.21	17.94
1972.09	109.4	3.08	6.14	42.1	1972.71	6.55	649.58	18.29	36.46	17.61
1972.1	109.6	3.1	6.23	42.3	1972.79	6.48	647.69	18.34	36.84	17.53
1972.11	115.1	3.13	6.33	42.4	1972.87	6.28	678.59	18.43	37.3	18.34
1972.12	117.5	3.15	6.42	42.5	1972.96	6.36	691.11	18.53	37.76	18.65
1973.01	118.4	3.16	6.55	42.6	1973.04	6.46	694.77	18.52	38.42	18.71
1973.02	114.2	3.16	6.67	42.9	1973.12	6.64	665.44	18.43	38.89	17.89
1973.03	112.4	3.17	6.8	43.3	1973.21	6.71	648.9	18.3	39.26	17.41
1973.04	110.3	3.19	6.94	43.6	1973.29	6.67	632.39	18.27	39.81	16.94
1973.05	107.2	3.2	7.09	43.9	1973.37	6.85	610.42	18.24	40.35	16.31
1973.06	104.8	3.22	7.23	44.2	1973.46	6.9	592.7	18.21	40.89	15.81
1973.07	105.8	3.24	7.38	44.3	1973.54	7.13	597.01	18.26	41.66	15.89
1973.08	103.8	3.25	7.54	45.1	1973.62	7.4	575.33	18.03	41.77	15.28
1973.09	105.6	3.27	7.69	45.2	1973.71	7.09	584.02	18.08	42.53	15.48
1973.1	109.8	3.31	7.85	45.6	1973.79	6.79	601.92	18.13	43.01	15.91
1973.11	102	3.34	8	45.9	1973.87	6.73	555.5	18.21	43.59	14.65
1973.12	94.78	3.38	8.16	46.2	1973.96	6.74	512.83	18.29	44.15	13.49
1974.01	96.11	3.4	8.23	46.6	1974.04	6.99	515.56	18.24	44.13	13.53
1974.02	93.45	3.42	8.29	47.2	1974.12	6.96	494.92	18.11	43.92	12.96
1974.03	97.44	3.44	8.36	47.8	1974.21	7.21	509.58	17.99	43.72	13.31
1974.04	92.46	3.46	8.49	48	1974.29	7.51	481.52	18.02	44.2	12.55
1974.05	89.67	3.48	8.61	48.6	1974.37	7.58	461.22	17.9	44.3	12
1974.06	89.79	3.5	8.74	49	1974.46	7.54	458.07	17.86	44.59	11.89
1974.07	79.31	3.53	8.86	49.4	1974.54	7.81	401.33	17.86	44.85	10.39
1974.08	76.03	3.56	8.99	50	1974.62	8.04	380.11	17.8	44.93	9.82
1974.09	68.12	3.59	9.11	50.6	1974.71	8.04	336.53	17.74	45.01	8.68
1974.1	69.44	3.59	9.04	51.1	1974.79	7.9	339.69	17.58	44.21	8.74
1974.11	71.74	3.6	8.96	51.5	1974.87	7.68	348.22	17.46	43.51	8.95
1974.12	67.07	3.6	8.89	51.9	1974.96	7.43	323.04	17.34	42.82	8.29
1975.01	72.56	3.62	8.74	52.1	1975.04	7.5	348.14	17.38	41.95	8.92
1975.02	80.1	3.65	8.6	52.5	1975.12	7.39	381.39	17.36	40.93	9.76
1975.03	83.78	3.67	8.45	52.7	1975.21	7.73	397.4	17.41	40.08	10.16
1975.04	84.72	3.68	8.29	52.9	1975.29	8.23	400.34	17.41	39.16	10.23
1975.05	90.1	3.7	8.12	53.2	1975.37	8.06	423.36	17.37	38.17	10.82
1975.06	92.4	3.71	7.96	53.6	1975.46	7.86	430.93	17.3	37.12	11.01
1975.07	92.49	3.71	7.89	54.2	1975.54	8.06	426.57	17.11	36.4	10.9
1975.08	85.71	3.71	7.83	54.3	1975.62	8.4	394.58	17.08	36.03	10.09
1975.09	84.67	3.71	7.76	54.6	1975.71	8.43	387.65	16.99	35.53	9.92
1975.1	88.57	3.7	7.83	54.9	1975.79	8.14	403.29	16.85	35.64	10.33
1975.11	90.07	3.69	7.89	55.3	1975.87	8.05	407.15	16.68	35.68	10.44
1975.12	88.7	3.68	7.96	55.5	1975.96	8	399.51	16.58	35.85	10.25
1976.01	96.86	3.68	8.19	55.6	1976.04	7.74	435.48	16.56	36.84	11.19
1976.02	100.6	3.69	8.43	55.8	1976.12	7.79	450.67	16.52	37.75	11.59
1976.03	101.1	3.69	8.66	55.9	1976.21	7.73	452.1	16.5	38.73	11.63
1976.04	101.9	3.71	8.86	56.1	1976.29	7.56	454.06	16.55	39.46	11.69
1976.05	101.2	3.74	9.05	56.5	1976.37	7.9	447.75	16.53	40.06	11.53
1976.06	101.8	3.76	9.25	56.8	1976.46	7.86	448.02	16.55	40.71	11.54
1976.07	104.2	3.79	9.35	57.1	1976.54	7.83	456.17	16.59	40.93	11.76
1976.08	103.3	3.82	9.45	57.4	1976.62	7.77	449.87	16.64	41.15	11.6
1976.09	105.5	3.85	9.55	57.6	1976.71	7.59	457.86	16.71	41.45	11.81
1976.1	101.9	3.92	9.67	57.9	1976.79	7.41	439.94	16.91	41.75	11.35
1976.11	101.2	3.98	9.79	58	1976.87	7.29	436.17	17.17	42.19	11.25
1976.12	104.7	4.05	9.91	58.2	1976.96	6.87	449.7	17.4	42.56	11.6
1977.01	103.8	4.1	9.97	58.5	1977.04	7.21	443.55	17.51	42.59	11.44
1977.02	101	4.14	10.02	59.1	1977.12	7.39	427.2	17.53	42.4	11.01
1977.03	100.6	4.19	10.08	59.5	1977.21	7.46	422.65	17.6	42.35	10.9
1977.04	99.05	4.25	10.19	60	1977.29	7.37	412.67	17.69	42.47	10.64
1977.05	98.76	4.3	10.31	60.3	1977.37	7.46	409.41	17.84	42.73	10.55
1977.06	99.29	4.36	10.42	60.7	1977.46	7.28	408.9	17.96	42.91	10.53
1977.07	100.2	4.41	10.52	61	1977.54	7.33	410.62	18.06	43.1	10.57
